nc_path,target_text
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-24/ifs_fc_sfc_0000_12_20200424.nc,"Valid 12Z Fri Apr 24 2020 - 12Z Sun Apr 26 2020

...There is an enhanced risk of severe thunderstorms over parts of
the Lower Mississippi Valley and parts of the Southern Plains,
there is also a slight risk of excessive rainfall over parts of
the Middle/Lower Mississippi Valley...

...There is a slight risk of severe thunderstorms over parts of
the northern Florida Peninsula...

...Record heat possible on Friday across southern Texas and the
Southwest while conditions remain favorable for wildfires from
western Texas into parts of New Mexico and Arizona.

A storm moving through the Southern Plains to the Mid-Atlantic, by
Sunday, will produce an ongoing threat for severe thunderstorms
capable of producing tornadoes, large hail and severe
straight-line winds mainly over parts of the Lower Mississippi
Valley and parts of the Southern Plains.  The Storm Prediction
Center has an enhanced risk of severe thunderstorms.  The greatest
threat for heavy rain and flash flooding extend north of the
severe thunderstorm risk with a slight risk of flash flooding over
parts of the Middle/Lower Mississippi Valley Friday into early
Saturday.  On Saturday evening into Sunday another day of rain
will develop over the Ohio Valley to the Mid-Atlantic and parts of
the Northeast.  A front moving across the Florida Peninsula will
aid in producing thunderstorms, that may become severe, will
linger across central to northern Florida into Friday afternoon. 
The low pressure center over the Mid-Atlantic will produce rain
for the northern Mid-Atlantic region into the Northeast before the
low pressure moves offshore by Friday night.

While cooler than average temperatures will persist for the Ohio
Valley, Great Lakes and Northeast, record heat will be possible
for southern California, southern Arizona and southern Texas.
Forecast highs on Friday will be anywhere from the upper 80s to
the low 100s. An Elevated to Critical threat is forecast by the
Storm Prediction Center on Friday from southeastern Arizona into
central and southern New Mexico as well as portions of western
Texas given low relative humidities and gusty winds."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-24/ifs_fc_sfc_1200_12_20200424.nc,"Valid 00Z Sat Apr 25 2020 - 00Z Mon Apr 27 2020

...There is an Enhanced Risk of severe thunderstorms over parts of
the Lower Mississippi Valley and parts of the Southern Plains,
including a Slight Risk of excessive rainfall over parts of the
Southern Plains and Lower Mississippi Valley...

...Soaking rainfall from the Middle Mississippi and Ohio Valleys
to the Northeast, thunderstorms possible in the Tennessee Valley,
Carolinas, and Florida...

...Record heat possible in parts of the Southwest and South
Florida, March-like temperatures possible in the Northeast and
Ohio Valley on Sunday...

A storm system tracking across the South Central U.S. will be
responsible for showers and thunderstorms this afternoon and
evening. Some thunderstorms could be severe containing damaging
winds, large hail, and tornadoes. Some storms may also lead to
areas of flash flooding. Plus, there is also a chance for
strong-to-severe thunderstorms in central and southern Florida
this evening.

On the storm's northern flank, periods of rain and spotty
thunderstorms over the Central Plains and Middle Mississippi
Valley will head east into the Ohio Valley and Lower Great Lakes
on Saturday. The potential for severe weather on Saturday will be
focused over the Tennessee Valley and the Carolinas with strong
thunderstorms also possible in South Florida. By Saturday night, a
new area of low pressure will begin to develop over the
Mid-Atlantic and strengthen off the Mid-Atlantic coast on Sunday.
Residents from the eastern Ohio Valley to New England will be in
for a wet, dreary, and gusty Sunday with the storm waiting to head
out to sea until Monday. Abnormally cold temperatures across
northern New England will also set the stage for late season snow
in the highest elevations of the northern Appalachians. Look for
drier conditions to return to the Northeast late in the day on
Monday.

To the west, a dome of well above normal temperatures will will
maintain a stronghold over the Southwest and Great Basin through
the weekend and into the start of next week. Forecast highs in the
Desert Southwest each day this weekend will at the very least be
in the 80s while others surpass the century mark and/or challenge
daily record high temps. In fact, parts of southern California are
under Heat Advisories through Saturday while Excessive Heat
Watches have been issued for the Phoenix metro area on Sunday. In
addition, parts of South Florida and the Florida Keys may
challenge daily record highs on Saturday. The High Plains will
start the weekend on a cool note warmer temperatures will return
on Sunday. While the Southwest and some locations of the
Intermountain West bask in summer-like temperatures, those from
the Mississippi River to the Northeast will contend with below
normal temperatures, some of which will range between 10 and 15
degrees below normal."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-25/ifs_fc_sfc_0000_12_20200425.nc,"Valid 12Z Sat Apr 25 2020 - 12Z Mon Apr 27 2020

...There is an Slight Risk of severe thunderstorms over parts of
the Tennessee Valley and parts of the Southern Appalachians...

...Heavy snow for parts of the mountains of New York and New
England...

...Record heat possible in parts of the Southwest and South
Florida, March-like temperatures in the Northeast and Ohio Valley
on Sunday...

A storm tracking across the Lower Mississippi Valley and the
Tennessee Valley will be responsible for showers and thunderstorms
this afternoon and evening.  Some thunderstorms could be severe. 
Some storms may also lead to isolated areas of flash flooding.

On the storm's northern flank, periods of rain and spotty
thunderstorms over the  Middle Mississippi Valley will head east
into the Ohio Valley and Lower Great Lakes on Saturday.  By
Saturday night, a new area of low pressure will begin to develop
over the Mid-Atlantic and strengthen off the Mid-Atlantic coast on
Sunday. Residents from the eastern Ohio Valley to New England will
be in for a wet, dreary, and gusty Sunday with the storm waiting
to head out to sea until Monday.  Abnormally cold temperatures
across Northeast will also set the stage for late season snow in
the northern Appalachians. Look for drier conditions to return to
the Northeast late in the day on Monday.

To the west, a dome of well above normal temperatures will
maintain a stronghold over the Southwest and Great Basin through
the weekend and into the start of next week.  Forecast highs in
the Desert Southwest each day this weekend will at the very least
be in the 80s while others surpass the century mark and/or
challenge daily record high temps.  In fact, parts of southern
California are under Heat Advisories through Saturday while
Excessive Heat Watches have been issued for the Phoenix metro area
on Sunday.  In addition, parts of South Florida and the Florida
Keys may challenge daily record highs on Saturday.  The High
Plains will start the weekend on a cool note warmer temperatures
will return on Sunday.  While the Southwest and some locations of
the Intermountain West bask in summer-like temperatures, those
from the Mississippi River to the Northeast will contend with
below normal temperatures, some of which will range between 10 and
15 degrees below normal."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-25/ifs_fc_sfc_1200_12_20200425.nc,"Valid 00Z Sun Apr 26 2020 - 00Z Tue Apr 28 2020

...There is an Slight Risk of severe thunderstorms over parts of
the Tennessee Valley and Southern Appalachians...

...Heavy snow for parts of the mountains of New York and New
England...

...Record heat possible in parts of the Southwest, March-like
temperatures in the Northeast and Ohio Valley on Sunday...

The headlining weather story in the eastern U.S. is the track and
development of a storm system in the Middle Mississippi Valley
this afternoon. Periods of rain will soak the Ohio Valley while
the Tennessee Valley and southern Appalachians are at risk for
potential severe weather this evening. The storm will move east
and a new wave of low pressure is expected to form along an
occluded front passing over the Mid-Atlantic tonight. Areas of
showers and thunderstorms will march east as a result, and by
Sunday the storm should be located near the Northeast coast.
Residents from the Ohio Valley to the New England coast can
anticipate a rough Sunday weather-wise with widespread showers,
gusty winds, and cool temperatures.

On the northern flank of the storm, precipitation is forecast to
fall in the form of snow or a wintry mix over interior Northeast.
From the Catskills and Adirondacks to northern Maine, late season
snowfall is expected to accumulate Sunday and into Monday in the
higher elevations of the region. The heaviest totals are forecast
to reside in the Green and White mountains of northern New England
where Winter Storm Watches and Winter Weather Advisories are in
effect. The storm should linger off the New England coast through
Monday with residual shower activity possible over the Northeast
megalopolis. Spotty rain and snow showers may stick around in New
England into Tuesday morning.

Out west, a dome of well above normal temperatures will maintain a
stronghold over the Southwest and Great Basin through the weekend
and into the start of next week. Forecast highs in the Desert
Southwest each day this weekend should at the very least be in the
80s while some spots surpass the century mark and/or challenge
daily record high temps. In fact, Excessive Heat Warnings have
been issued for the Phoenix metro area and portions of the far
Lower Colorado River Valley on Sunday. The High Plains are cool
today but warmer temperatures will return on Sunday and persist
into the start of the upcoming week. Northern and central New
Mexico are also at risk for elevated fire weather conditions on
Sunday. While the Southwest and some locations of the
Intermountain West bask in summer-like temperatures, those from
the Mississippi River to the Northeast will contend with below
normal temperatures, some of which will range between 10 and 15
degrees below normal."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-26/ifs_fc_sfc_0000_12_20200426.nc,"Valid 12Z Sun Apr 26 2020 - 12Z Tue Apr 28 2020


...Heavy snow for parts of the mountains of New York and New
England...

...Record heat possible in parts of the Southwest, March-like
temperatures in the Northeast and Ohio Valley on Sunday...

...There is an elevated risk of fire weather over parts of the
Southern Rockies...

Low pressure over the Ohio Valley will move eastward out over the
Western Atlantic by Monday.  Periods of rain develop over the Ohio
Valley eastward to the Mid-Atlantic and parts of the Northeast.  
Areas of showers and thunderstorms will march east as a result,
located near the East coast.  Residents from the Ohio Valley to
the New England coast can anticipate a rough Sunday weather-wise
with widespread showers, gusty winds, and cool temperatures.

On the northern flank of the storm, precipitation is forecast to
fall in the form of snow or a wintry mix over interior Northeast. 
From the Catskills and Adirondacks to northern Maine, late season
snowfall is expected to accumulate Sunday and into Monday in the
higher elevations of the region.  The heaviest totals are forecast
to reside in the Green and White mountains of northern New England
where Winter Weather Advisories are in effect. The storm should
linger off the New England coast through Monday with residual
shower activity possible over the Northeast megalopolis.  Spotty
rain and snow showers may stick around in New England into Tuesday
morning.

Out west, a dome of well above normal temperatures will maintain a
stronghold over the Southwest and Great Basin through Monday and
into the start of next week.  Forecast highs in the Desert
Southwest each day this weekend should at the very least be in the
80s while some spots surpass the century mark and/or challenge
daily record high temps.  In fact, Excessive Heat Warnings have
been issued for the Phoenix metro area and portions of the far
Lower Colorado River Valley on Sunday.  The High Plains are cool
today but warmer temperatures will return on Sunday and persist
into the start of the upcoming week.  Northern and central New
Mexico are also at risk for elevated fire weather conditions on
Sunday.  While the Southwest and some locations of the
Intermountain West bask in summer-like temperatures, those from
the Mississippi River to the Northeast will contend with below
normal temperatures, some of which will range between 10 and 15
degrees below normal."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-26/ifs_fc_sfc_1200_12_20200426.nc,"Valid 00Z Mon Apr 27 2020 - 00Z Wed Apr 29 2020


...Heavy snow for parts of the mountains of New York and New
England, a cool valley and coastal rain across the rest of the
Northeast and Mid-Atlantic...

...Record heat possible in parts of the Southwest...

...A new storm system to generate unsettled weather across the
central U.S. Tuesday, reaching eastern regions by Wednesday...

A large storm system will continue to cause damp, dreary, and
gusty conditions across much of the Northeast and eastern Ohio
Valley this evening. The storm will be in no rush to leave as it
meanders off the Northeast coast on Monday and keeping spotty
showers around for one more day across the region. Cold high
pressure to the north is also working to spill cooler temperatures
into New England and into the Mid-Atlantic. Daily record cool max
temps could be set in parts of the Northeast on Monday. Snow is
also on tap in the northern New England where Winter Weather
Advisories are in effect through Monday morning. Some locations
could pick up as much as six inches or more of snow by the time
the storm finally departs by early Tuesday.

Meanwhile, sizzling temperatures continue in the Desert Southwest
and show no signs of backing down through the first half of the
week. Forecast highs in the Desert Southwest each day this weekend
should at the very least be in the 80s while some spots surpass
the century mark and/or challenge daily record high temps.
Excessive Heat Warnings remain in effect for the Phoenix metro
area and portions of the far Lower Colorado River Valley through
Monday. Northern and central New Mexico remain at risk for
elevated fire weather conditions this afternoon and into Monday.
While parts of the Plains cool down some on Tuesday, the dome of
hot high pressure in the Southwest should amplify over California
and the Great Basin, resulting in abnormally hot temperatures to
stick around in these areas into the middle of the week.

As one storm system finally heads out to sea off the East Coast, a
new area of low pressure sending precipitation into the Pacific
Northwest tonight and Monday will enter the Northern Plains on
Tuesday. The storm is forecast to intensify late Tuesday because
of a strengthening upper level trough diving south through the
Midwest. The storm system's cold front will sweep across the
Plains Tuesday and into the Mississippi Valley Tuesday night with
the potential for severe weather to develop. The Storm Prediction
Center issued a Slight Risk for severe weather and the Weather
Prediction Center has a Marginal Risk for excessive rainfall in
portions of the Southern Plains and Lower Mississippi Valley
Tuesday. The threat for showers and thunderstorms are forecast to
reach the East Coast states by Wednesday."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-27/ifs_fc_sfc_0000_12_20200427.nc,"Valid 12Z Mon Apr 27 2020 - 12Z Wed Apr 29 2020


...Heavy snow lingers over parts of the mountains of New York and
New England, a cool valley and coastal rain across the rest of the
Northeast and Mid-Atlantic...

...Record heat possible in parts of the Southwest...

...There will be a slight to enhanced risk of severe thunderstorms
with storm moving across Plains/Mississippi Valley on Tuesday into
Wednesday...

A storm will continue move away from the Northeast through Monday
night into Tuesday.  The system will cause damp, dreary, and gusty
conditions across much of the Northeast and parts of the
Mid-Atlantic through Monday evening.  The storm will be in no rush
to leave as it meanders off the Northeast coast on Monday and
keeping spotty showers around for one more day across the region. 
Cold high pressure to the north is also working to spill cooler
temperatures into New England and into the Mid-Atlantic.  Daily
record cool max temps could be set in parts of the Northeast on
Monday.  Snow is forecast over parts of the mountains of the
northern New England where Winter Weather Advisories are in effect
through Monday night for wet snow.  Some isolated locations could
pick up as much as six inches or more of snow while the majority
will see on to four inches through early Tuesday.

Meanwhile, sizzling temperatures continue in the Desert Southwest
as upper-level ridging lingers over the region through Wednesday. 
Forecast highs in the Desert Southwest eastward to West Texas will
be in the 80s and 90s while some spots surpass the century mark
and/or challenge daily record high temperatures.  Excessive Heat
Warnings remain in effect for the Phoenix metro area and portions
of the far Lower Colorado River Valley through Monday.  Northern
and central New Mexico remain at risk for elevated wildfires
conditions through Monday.  While parts of the Plains will get a
short reprieve on Tuesday, the dome of high pressure in the
Southwest should amplify over California and the Great Basin,
resulting in abnormally hot temperatures sticking around in these
areas through Wednesday.

A new storm will move onshore over the Pacific Northwest and enter
the Northern Plains on Monday evening.  The storm is forecast to
intensify on Tuesday because of a strengthening upper-level trough
diving south through the Midwest by Wednesday morning.  The
storm's cold front will sweep across the Central/Southern Plains
Tuesday and into the Mississippi Valley Tuesday night where there
will be the potential for severe weather. The Storm Prediction
Center issued a Slight to Enhanced Risk for severe weather for
portions of the Southern Plains and Lower Mississippi Valley
Tuesday.  The threat for showers and thunderstorms are forecast to
move into the Great Lakes/Ohio Valley into the Tennessee and Lower
Mississippi Valleys by Wednesday."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-27/ifs_fc_sfc_1200_12_20200427.nc,"Valid 00Z Tue Apr 28 2020 - 00Z Thu Apr 30 2020


...Lingering rain and higher elevation wet snow through tonight
over New England will gradually taper off on Tuesday...

...Much above normal temperatures continue across the Southwest...

...Increasing threat of strong to severe thunderstorms with heavy
rain across the central and southern Plains toward the Mississippi
Valley later on Tuesday into early Wednesday...

A coastal storm centered just off the New England coast will be
slow to move out to sea.  Rain and higher elevation wet snow will
continue through tonight across New England before gradually
tapering off on Tuesday.  Temperatures will remain below normal as
the coastal storm departs on Tuesday followed by increasing clouds
on Wednesday as a moderately strong but large low pressure system
approaches from the west.

The aforementioned low pressure system will become the main
weather story across the central to eastern U.S. during the next
few days. This storm is forecast to begin intensifying across the
Plains on Tuesday as an upper-level trough dives into the northern
and central Plains while ingesting very warm and moisture air from
the Gulf of Mexico.  Areas from the central and southern Plains
eastward into the Mississippi Valley will be under an increasing
threat of strong to severe thunderstorms along with heavy rain
later on Tuesday into early Wednesday ahead of a cold front.  By
Wednesday, the highest threat of heavy rain and thunderstorms
should be pushing east of the lower Mississippi Valley toward the
interior Southeast.  Meanwhile, rain and some thunderstorms will
be spreading across the Great Lakes ahead of the intensifying
storm.  Many areas of the East Coast will begin to see rain
arriving later on Wednesday.  Very warm temperatures are forecast
for the the mid-Atlantic southward on Wednesday but cool and damp
conditions will continue across much of the Northeast.

Meanwhile, much above normal temperatures will continue in the
Desert Southwest as upper-level ridging lingers over the region
through Wednesday.  Forecast high temperatures for much of
California, the Great Basin eastward to western Texas will be in
the 80s and 90s while many areas in the Desert Southwest will
surpass the century mark.  These readings will challenge daily
record high temperatures.  Excessive Heat Warnings remain in
effect for a large portion of the Desert Southwest.  Meanwhile,
New Mexico will remain at risk for wildfires through Tuesday
morning.  The fire weather threat will shift northward across the
northern and central High Plains and nearby Rockies behind a
developing low pressure system.  Meanwhile, the very warm air will
spill into the southern Plains on Tuesday before cooler air
arriving on Wednesday behind a cold front."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-28/ifs_fc_sfc_0000_12_20200428.nc,"Valid 12Z Tue Apr 28 2020 - 12Z Thu Apr 30 2020

...There is an embedded enhanced and moderate risk of severe
thunderstorms over parts of the Southern Plains into parts of the
Lower Mississippi Valley...

...There is a slight risk of severe thunderstorms from parts of
the Mississippi Valley to parts of the Central/Southern Plains...

...There is a slight risk of excessive rainfall over parts of the
Southern Plains into the Lower Mississippi Valley...

...Temperatures will be 10 to 20 degrees above average over the
Southwest into parts of the Great Basin...

A developing strong storm over the Plains/Mississippi Valley will
produce severe thunderstorms over of the parts of Mississippi
Valley to parts of the Central/Southern Plains producing potential
damaging wind over the region on Tuesday.  The thunderstorms will
produce damaging squall lines with perhaps hurricane force wind
and wind-driven hail. In addition, there is a slight risk of
excessive rainfall over parts of the Southern Plains into the
Lower Mississippi Valley that will produce scattered areas of
flash flooding that will be mainly localized. Some of the storms
may produce 2 inches of rain in 45 minutes.

The aforementioned storm will become the main weather story across
the central to eastern U.S. during the next few days. This system
is forecast to begin intensifying across the Plains on Tuesday as
an upper-level trough dives into the Northern and Central Plains
while ingesting very warm and moisture air from the Gulf of
Mexico.  By Wednesday, the highest threat of heavy rain and
thunderstorms should be pushing east of the Lower Mississippi
Valley toward the interior Southeast.  In addition, rain and some
thunderstorms will be spreading across the Great Lakes ahead of
the intensifying storm.  Many areas of the East Coast will begin
to see rain arriving later on Wednesday. 

Meanwhile, much above average temperatures will continue in the
Desert Southwest as upper-level ridging lingers over the region
through Wednesday.  Forecast high temperatures for much of
California, the Great Basin eastward to western Texas will be in
the 80s and 90s while many areas in the Desert Southwest will
surpass the century mark.  These readings will challenge daily
record high temperatures.  Excessive Heat Warnings remain in
effect for a large portion of the Desert Southwest.  Meanwhile,
Northern/Central High Plains and nearby Rockies behind a
developing low pressure system will be at risk for wildfires
through Wednesday morning.  In the meantime, the very warm air
will spill into the southern Plains on Tuesday before cooler air
arriving on Wednesday behind a cold front."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-28/ifs_fc_sfc_1200_12_20200428.nc,"Valid 00Z Wed Apr 29 2020 - 00Z Fri May 01 2020

...Severe weather is expected this evening and overnight from
parts of the Midwest to the Southern Plains and Lower Mississippi
Valley...

...Some flash flooding will be possible over parts of the Southern
Plains and Lower Mississippi Valley through early Wednesday...

...Heavy showers and thunderstorms will shift across the remainder
of the South and into the Eastern U.S. Wednesday night and
Thursday..

...Very warm weather to continue across much of the West...

A developing storm system over the Plains and Midwest will produce
widespread showers and thunderstorms, including a likelihood of
severe weather, for parts of the Midwest and extending south to
include the southern Plains and the lower Mississippi Valley going
through the evening and overnight hours. In fact, the Storm
Prediction Center has highlighted a Moderate Risk of severe
weather for much of eastern Oklahoma, north-central and northeast
Texas, and far western Arkansas where the greatest risk of large
hail, damaging winds and a few tornadoes will be going through
tonight. In addition to the severe weather hazards, there will be
heavy rainfall and some concerns for flash flooding for many of
the same areas. In fact, the Weather Prediction Center has
highlighted a Slight Risk of excessive rainfall for areas of
eastern Oklahoma, eastern Texas, southern Arkansas, northern
Louisiana and west-central Mississippi going through early
Wednesday morning. As much as 2 to 3 inches of rain, with isolated
heavier amounts, can be expected for these areas.

The aforementioned storm system will be moving into the eastern
U.S. by Wednesday night and Thursday as low pressure advances into
the Great Lakes region. This will drive a cold front eastward from
the Midwest to the Ohio and Tennessee Valleys, and across the Gulf
Coast. The threat of severe weather, especially from damaging
winds, is expected to shift out of the lower Mississippi Valley
Wednesday morning and move east across the Gulf Coast states going
through Wednesday evening. On Thursday, interior sections of the
Southeast and portions of the Mid-Atlantic region may have some
localized concerns for severe weather too. Heavy rainfall is
expected across many of these areas, and especially areas of the
central and southern Appalachians, and the Mid-Atlantic states on
Thursday as a new area of low pressure forms in the lee of the
Appalachians and helps to enhance the fetch of warm, moist air
northward up along the Eastern Seaboard. As much as 2 to 3 inches
of rain will also be expected for these areas with isolated
heavier amounts. Some runoff problems and areas of flooding will
be possible given the totals and relatively wet antecedent
conditions.

Meanwhile, much above normal temperatures will continue over the
Desert Southwest and Great Basin as a strong ridge of high
pressure continues to dominate the weather here at least through
midweek. Temperatures will be as much as 10 to 20 degrees above
normal, and that will allow some of the interior deserts of the
Southwest to again exceed 100 degrees. By Thursday, some of this
very warm air will begin to shift eastward and should begin to
advance out across the High Plains as the ridge shifts eastward in
response to an upper trough approaching the West Coast. By
contrast, much of the East will tend to have cooler than normal
temperatures given the large expanse of clouds and rainfall
expected over the next couple of days. In some cases, especially
over the Ohio and Tennessee Valleys, and parts of the Northeast,
the temperatures will be as much as 10 to 20 degrees below normal."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-29/ifs_fc_sfc_0000_12_20200429.nc,"Valid 12Z Wed Apr 29 2020 - 12Z Fri May 01 2020

...There is a slight risk of severe thunderstorms over parts of
the Central/Eastern Gulf Coast...

...There is a slight risk of excessive rainfall over parts of the
Central/Southern Appalachians...

...Temperatures will be 10 to 20 degrees above average over parts
of the Southwest, Great Basin, and parts of the Rockies...

A storm over the Midwest will produce widespread showers and
thunderstorms, including a likelihood of severe weather, over
parts of the Central/Eastern Gulf Coast. In addition to the severe
weather hazards, there will be heavy rainfall and some concerns
for flash flooding over parts of the Central/Southern
Appalachians.  In fact, the Weather Prediction Center has
highlighted a Slight Risk of excessive rainfall for parts of the
Central/Southern Appalachians.  The aforementioned storm system
will be moving into the eastern U.S. by Friday as low pressure
advances into the Great Lakes region. This will drive a cold front
eastward from the Midwest to the Ohio and Tennessee Valleys, and
across the Gulf Coast. 

Meanwhile, much above normal temperatures will continue over the
Desert Southwest and Great Basin as a strong ridge of high
pressure continues to dominate the weather here at least through
midweek. Temperatures will be as much as 10 to 20 degrees above
normal, and that will allow some of the interior deserts of the
Southwest to again exceed 100 degrees. By Thursday, some of this
very warm air will begin to shift eastward and should begin to
advance out across the High Plains as the ridge shifts eastward in
response to an upper trough approaching the West Coast."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-29/ifs_fc_sfc_1200_12_20200429.nc,"Valid 00Z Thu Apr 30 2020 - 00Z Sat May 02 2020

...There is a Slight Risk of Excessive Rainfall for portions of
the Central/Southern Appalachians and for SE Wisconsin/NE Illinois
through Thursday morning...

...There is a Slight Risk of Excessive Rainfall Friday for
portions of the Mid-Atlantic to southern New England...

...Temperatures will be 10 to 20 degrees above average over parts
of the Southwest, Great Basin, and parts of the Rockies...

Scattered to widespread showers and thunderstorms are expected
along and ahead of a cold front passing that will pass through
eastern third of the country. The strong, possibly severe,
thunderstorms will be capable of producing heavy rainfall across
portions of the Lower Great Lakes/Ohio Valley, Tennessee Valley,
Southeast, Mid-Atlantic and portions of the Northeast through
Thursday morning. WPC has a Slight Risk for Excessive Rainfall in
effect for parts of the Central/Southern Appalachians, as well as,
areas near and north of the Chicago metro area. The area of heavy
rainfall and increased risk for flash flooding will shift to the
Mid-Atlantic to southern New England region by Friday-- where a
Slight and Marginal Risk is now in effect.

High pressure across much of the Southwest and Southern U.S. will
keep daily temperatures well above seasonal normal for late April
and early May. Daily reading may be as much of 10 to 20 degrees
above average.  100 degrees. By Thursday, some of this very warm
air will begin to shift eastward and should begin to advance out
across the High Plains as the ridge shifts eastward in response to
an upper trough approaching the West Coast."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-30/ifs_fc_sfc_0000_12_20200430.nc,"Valid 12Z Thu Apr 30 2020 - 12Z Sat May 02 2020

...There is a Slight Risk of Excessive Rainfall for parts of the
Mid-Atlantic...

...Temperatures will be 10 to 20 degrees above average over parts
of the Southwest, Great Basin, the Rockies and parts of the High
Plains...

A storm over the Great Lake will slowly move eastward off of
Eastern Maine by Saturday.  Moisture will pool along the
associated boundary over the Mid-Atlantic to parts of the
Northeast and slowly move off the coast by Thursday evening.  The
system will produce wide spread rain from the Great Lakes to the
Mid-Atlantic.  WPC has a Slight Risk for Excessive Rainfall in
effect for parts the Mid-Atlantic. The heavy rain over the
Mid-Atlantic will produce scattered flash flooding that will be
mainly localized in nature.  Rain will end over the Great Lakes by
Friday morning and slowly taper off over parts of the Mid-Atlantic
By Saturday, while continuing over parts of the Northeast.

High pressure across much of the Southwest and Southern U.S. will
keep daily temperatures well above seasonal normal for late April
and early May.  Daily reading may be as much of 10 to 20 degrees
above average over parts of the Southwest, Great Basin, the
Rockies and parts of the High Plains.  An excessive heat warning
remains in effect over parts of the Southwest into Southeastern
California through Thursday evening."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-04-30/ifs_fc_sfc_1200_12_20200430.nc,"Valid 00Z Fri May 01 2020 - 00Z Sun May 03 2020

...There is a Slight Risk of Excessive Rainfall for parts of the
Mid-Atlantic and Northeast through Friday morning...

...Persistent above average temperatures across portions of the
Southwest, Great Basin, the Rockies and parts of the High Plains...

Showers and thunderstorms will continue to spread a few inches of
rain across the Mid-Atlantic and Northeast regions through Friday
morning as a cold front slowly moves offshore the East Coast. WPC
has a Slight Risk for Excessive Rainfall in effect for possible
flash flooding conditions. Rain is expected to taper off as the
system pulls further away for New England Friday afternoon
evening.

With a dome of high pressure remaining anchored over the Southwest
and Southern Rockies, daily temperatures will stay much warmer
than average for early May. Daily readings will be upwards of 10
to 20 degrees above average for the Southwest, Great Basin, the
Southern Rockies and the adjacent High Plains.  An excessive heat
warnings remains in effect over portions of southern California,
southern Nevada and southern Arizona through Thursday night."
/home/manas/WeatherLMM/forecast_text_Cleaned_6months/forecast_text/2020-05-01/ifs_fc_sfc_0000_12_20200501.nc,"Valid 12Z Fri May 01 2020 - 12Z Sun May 03 2020

...Threat of heavy rainfall expected to diminish during the day
today across the Northeast...

...Record warmth expected to spread into the southern Plains...

...The next wave of moisture expected to bring widespread
precipitation across the Northwest into the northern Rockies into
the weekend...

An elongated low pressure complex will continue to feed Atlantic
moisture across the Northeast early today, with areas of heavy
rain that could result in flash flooding.  The system will
gradually weaken while moving relatively slowly across New England
through tonight.  Rain and a few thunderstorms will gradually
taper off by tonight. Improving weather should continue on
Saturday as the low finally moves away.  However, rain chances
will increase from the west early on Sunday with the arrival of
the next low pressure system.

The aforementioned low pressure system is currently developing
over the northern Plains.  This system will bring a swath of rain
and thunderstorms across the central portions of the country on
Saturday, reaching the Ohio Valley and toward the Northeast by
Sunday morning.  This same system is bringing high-elevation snows
across the northern Rockies today.  Meanwhile, moisture ahead of a
large oceanic storm will bring significant precipiation into the
Pacific Northwest today.  The precipitation is forecast to
penetrate well inland, bringing widespread
high-elevation snows into the northern Rockies on Sunday.

With a dome of high pressure remaining anchored over the Southwest
and Southern Rockies, daily temperatures will stay much warmer
than average for early May. The warm air mass is expected to
spread eastward into the southern Plains today and into the
weekend where record high tempartures are possible."
